GBI,None
GBJ,None
GBK,None
GBL,0000807249
GBM,None
GBN,None
GBO,None
GBP,0000913782
GBQ,None
GBR,0000105744
GBS,None
GBT,0001629137
GBU,None
GBV,None
GBW,None
GBX,0000923120
GBY,None
GBZ,None
GCA,None
GCB,None
GCC,None
GCD,None
GCE,None
GCF,None
GCG,None
GCH,None
GCI,0001635718
GCJ,None
GCK,None
GCL,None
GCM,None
GCN,None
GCO,0000018498
GCP,0001644440
GCQ,None
GCR,None
GCS,None
GCT,0001293200
GCU,None
GCV,None
GCW,None
GCX,None
GCY,None
GCZ,None
GDA,None
GDB,None
GDC,None
GDD,None
GDE,None
GDF,None
GDG,None
GDH,None
GDI,0001699150
GDJ,None
GDK,None
GDL,None
GDM,None
GDN,None
GDO,None
GDP,0000943861
GDQ,None
GDR,None
GDS,0001526125
GDT,0000929987
GDU,None
GDV,None
GDW,0000042293
GDX,None
GDY,None
GDZ,None
GEA,0000040554
GEB,0000040545
GEC,0001082506
GED,None
GEE,None
GEF,0000043920
GEG,None
GEH,0000040554
GEI,None
GEJ,None
GEK,0000040554
GEL,0001022321
GEM,None
GEN,0001351051
GEO,0000923796
GEP,0000040554
GEQ,None
GER,None
GES,0000912463
GET,None
GEU,None
GEV,None
GEW,None
GEX,None
GEY,None
GEZ,None
GFA,0001389207
GFB,None
GFC,0001407437
GFD,None
GFE,None
GFF,0000050725
GFG,None
GFH,None
GFI,0001172724
GFJ,None
GFK,None
GFL,None
GFM,None
GFN,0001342287
GFO,None
GFP,None
GFQ,None
GFR,0000894651
GFS,None
GFT,None
GFU,None
GFV,None
GFW,None
GFX,None
GFY,None
GFZ,0001042046
GGA,0001381117
GGB,0001073404
GGC,None
GGD,None
GGE,None
GGF,None
GGG,0000042888
GGH,None
GGI,None
GGJ,None
GGK,None
GGL,0001314655
GGM,None
GGN,None
GGO,None
GGP,0001496048
GGQ,None
GGR,None
GGS,0001311486
GGT,0000921671
GGU,None
GGV,None
GGW,None
GGX,None
GGY,None
GGZ,0001585855
GHA,None
GHB,None
GHC,0000104889
GHD,None
GHE,None
GHF,None
GHG,None
GHH,None
GHI,None
GHJ,None
GHK,None
GHL,0001282977
GHM,0000716314
GHN,None
GHO,None
GHP,None
GHQ,None
GHR,None
GHS,None
GHT,None
GHU,None
GHV,None
GHW,None
GHX,None
GHY,None
GHZ,None
GIA,None
GIB,0001061574
GIC,None
GID,None
GIE,None
GIF,None
GIG,0001432150
GIH,None
GII,None
GIJ,None
GIK,None
GIL,0001061894
GIM,None
GIN,None
GIO,None
GIP,None
GIQ,None
GIR,None
GIS,0000040704
GIT,None
GIU,None
GIV,None
GIW,None
GIX,None
GIY,None
GIZ,None
GJA,None
GJB,None
GJC,None
GJD,None
GJE,None
GJF,None
GJG,None
GJH,0001140396
GJI,None
GJJ,None
GJK,None
GJL,None
GJM,0000040729
GJN,None
GJO,0001140396
GJP,None
GJQ,None
GJR,None
GJS,0001140396
GJT,0001140396
GJU,None
GJV,0001140396
GJW,None
GJX,None
GJY,None
GJZ,None
GKA,None
GKB,None
GKC,None
GKD,None
GKE,None
GKF,None
GKG,None
GKH,None
GKI,None
GKJ,None
GKK,None
GKL,None
GKM,0000040729
GKN,None
GKO,None
GKP,None
GKQ,None
GKR,None
GKS,None
GKT,None
GKU,None
GKV,None
GKW,None
GKX,None
GKY,None
GKZ,None
GLA,None
GLB,0000929454
GLC,None
GLD,None
GLE,0001311967
GLF,None
GLG,0001365790
GLH,0001037333
GLI,None
GLJ,None
GLK,None
GLL,None
GLM,None
GLN,None
GLO,None
GLP,0001323468
GLQ,None
GLR,None
GLS,0001369824
GLT,0000041719
GLU,0001282957
GLV,None
GLW,0000024741
GLX,None
GLY,None
GLZ,None
GMA,0000040729
GMB,None
GMC,None
GMD,None
GME,0001326380
GMF,None
GMG,None
GMH,None
GMI,None
GMJ,None
GMK,0001053947
GML,0000811933
GMM,None
GMN,None
GMO,0001275229
GMP,0000043704
GMQ,None
GMR,0001127269
GMS,0001600438
GMT,None
GMU,None
GMV,None
GMW,None
GMX,None
GMY,None
GMZ,0000886982
GNA,0001203748
GNB,None
GNC,0001502034
GND,None
GNE,0001528356
GNF,None
GNG,None
GNH,None
GNI,0000043410
GNJ,None
GNK,0001326200
GNL,0001526113
GNM,None
GNN,None
GNO,None
GNP,None
GNQ,None
GNR,None
GNS,None
GNT,None
GNU,None
GNV,None
GNW,0001276520
GNX,None
GNY,None
GNZ,None
GOA,None
GOB,None
GOC,None
GOD,None
GOE,None
GOF,None
GOG,None
GOH,None
GOI,None
GOJ,None
GOK,None
GOL,0001291733
GOM,0000040729
GON,None
GOO,None
GOP,None
GOQ,None
GOR,None
GOS,None
GOT,None
GOU,None
GOV,0001456772
GOW,None
GOX,None
GOY,None
GOZ,None
GPA,None
GPB,None
GPC,0000040987
GPD,None
GPE,None
GPF,None
GPG,None
GPH,None
GPI,0001031203
GPJ,None
GPK,0001408075
GPL,0001300050
GPM,None
GPN,0001123360
GPO,None
GPP,0001635650
GPQ,None
GPR,0001116927
GPS,0000039911
GPT,0001297587
GPU,None
GPV,None
GPW,None
GPX,0000070415
GPY,None
GPZ,None
GQA,None
GQB,None
GQC,None
GQD,None
GQE,None
GQF,None
GQG,None
GQH,None
GQI,None
GQJ,None
GQK,None
GQL,None
GQM,None
GQN,None
GQO,None
GQP,None
GQQ,None
GQR,None
GQS,None
GQT,None
GQU,None
GQV,None
GQW,None
GQX,None
GQY,None
GQZ,None
GRA,0001045309
GRB,0000041133
GRC,0000042682
GRD,None
GRE,None
GRF,None
GRG,None
GRH,None
GRI,0000028325
GRJ,None
GRK,None
GRL,None
GRM,0001478085
GRN,None
GRO,0001413257
GRP,0001252509
GRQ,None
GRR,None
GRS,None
GRT,0000912898
GRU,None
GRV,None
GRW,None
GRX,0001391437
GRY,None
GRZ,0001072725
GSA,None
GSB,0001112920
GSC,None
GSD,None
GSE,0001275712
GSF,0001038914
GSG,None
GSH,0001012139
GSI,None
GSJ,0000886982
GSK,0001131399
GSL,0001430725
GSM,0001639877
GSN,None
GSO,None
GSP,None
GSQ,None
GSR,None
GSS,0000903571
GST,0001431372
GSU,None
GSV,None
GSW,None
GSX,None
GSY,None
GSZ,None
GTA,None
GTB,None
GTC,None
GTD,None
GTE,0001273441
GTF,None
GTG,None
GTH,None
GTI,0000931148
GTJ,None
GTK,0000857323
GTL,None
GTM,None
GTN,0000043196
GTO,None
GTP,None
GTQ,None
GTR,None
GTS,0001171662
GTT,0001315255
GTU,None
GTV,None
GTW,0000895812
GTX,None
GTY,0001052752
GTZ,None
GUA,0000044545
GUB,None
GUC,None
GUD,None
GUE,None
GUF,None
GUG,None
GUH,None
GUI,None
GUJ,None
GUK,None
GUL,0000044545
GUM,None
GUN,None
GUO,None
GUP,None
GUQ,None
GUR,None
GUS,None
GUT,0001080720
GUU,None
GUV,None
GUW,None
GUX,None
GUY,None
GUZ,None
GVA,0000861459
GVB,None
GVC,None
GVD,None
GVE,None
GVF,None
GVG,None
GVH,None
GVI,None
GVJ,None
GVK,None
GVL,None
GVM,None
GVN,None
GVO,None
GVP,0000944480
GVQ,None
GVR,None
GVS,None
GVT,None
GVU,None
GVV,None
GVW,None
GVX,None
GVY,None
GVZ,None
GWA,None
GWB,0001613665
GWC,None
GWD,None
GWE,None
GWF,None
GWG,None
GWH,None
GWI,None
GWJ,None
GWK,None
GWL,0001046192
GWM,None
GWN,None
GWO,None
GWP,None
GWQ,None
GWR,0001012620
GWS,None
GWT,None
GWU,None
GWV,None
GWW,0000277135
GWX,None
GWY,None
GWZ,None
GXA,None
GXB,None
GXC,None
GXD,None
GXE,None
GXF,None
GXG,None
GXH,None
GXI,None
GXJ,None
GXK,None
GXL,None
GXM,None
GXN,None
GXO,None
GXP,0001143068
GXQ,None
GXR,None
GXS,None
GXT,None
GXU,None
GXV,None
GXW,None
GXX,None
GXY,0000819527
GXZ,None
GYA,None
GYB,None
GYC,0000916791
GYD,None
GYE,None
GYF,None
GYG,None
GYH,None
GYI,0001047202
GYJ,None
GYK,None
GYL,None
GYM,None
GYN,None
GYO,None
GYP,None
GYQ,None
GYR,None
GYS,None
GYT,None
GYU,None
GYV,None
GYW,None
GYX,None
GYY,None
GYZ,None
GZA,None
GZB,None
GZC,None
GZD,None
GZE,None
GZF,None
GZG,None
GZH,None
GZI,None
GZJ,None
GZK,None
GZL,None
GZM,None
GZN,None
GZO,None
GZP,None
GZQ,None
GZR,None
GZS,None
GZT,0001379009
GZU,None
GZV,None
GZW,None
GZX,None
GZY,None
GZZ,None
HAA,None
HAB,None
HAC,None
HAD,None
HAE,0000313143
HAF,None
HAG,None
HAH,None
HAI,None
HAJ,None
HAK,None
HAL,0000045012
HAM,None
HAN,0000797655
HAO,None
HAP,None
HAQ,None
HAR,0000800459
HAS,0000046080
HAT,None
HAU,None
HAV,None
HAW,None
HAX,None
HAY,None
HAZ,None
HBA,None
HBB,0001709164
HBC,None
HBD,None
HBE,None
HBF,None
HBG,0001133016
HBH,None
HBI,0001359841
HBJ,None
HBK,0001551739
HBL,None
HBM,0001322422
HBN,None
HBO,None
HBP,0001093082
HBQ,None
HBR,None
HBS,None
HBT,None
HBU,None
HBV,None
HBW,None
HBX,None
HBY,0000861838
HBZ,None
HCA,0000860730
HCB,None
HCC,0001691303
HCD,None
HCE,None
HCF,None
HCG,None
HCH,None
HCI,0001400810
HCJ,0001400810
HCK,None
HCL,None
HCM,0001648257
HCN,0000766704
HCO,None
HCP,0000765880
HCQ,None
HCR,0000878736
HCS,None
HCT,0000863437
HCU,None
HCV,None
HCW,None
HCX,None
HCY,None
HCZ,None
HDA,None
HDB,0001144967
HDC,None
HDD,None
HDE,None
HDF,None
HDG,None
HDH,None
HDI,None
HDJ,None
HDK,None
HDL,None
HDM,None
HDN,None
HDO,None
HDP,0001610532
HDQ,None
HDR,None
HDS,0001573097
HDT,None
HDU,None
HDV,None
HDW,None
HDX,None
HDY,None
HDZ,None
HEA,None
HEB,0000946644
HEC,None
HED,None
HEE,None
HEF,None
HEG,None
HEH,None
HEI,0000046619
HEJ,None
HEK,None
HEL,None
HEM,0001127393
HEN,None
HEO,None
HEP,0001283140
HEQ,None
HER,None
HES,0000004447
HET,0000858339
HEU,None
HEV,0000895642
HEW,0001168478
HEX,None
HEY,None
HEZ,None
HFA,None
HFB,None
HFC,0000048039
HFD,None
HFE,None
HFF,None
HFG,None
HFH,None
HFI,None
HFJ,None
HFK,None
HFL,None
HFM,None
HFN,None
HFO,None
HFP,None
HFQ,None
HFR,None
HFS,None
HFT,None
HFU,None
HFV,None
HFW,None
HFX,None
HFY,None
HFZ,None
HGA,None
HGB,None
HGC,None
HGD,None
HGE,None
HGF,None
HGG,None
HGH,0000874766
HGI,None
HGJ,None
HGK,None
HGL,None
HGM,None
HGN,None
HGO,None
HGP,None
HGQ,None
HGR,None
HGS,None
HGT,0000862022
HGU,None
HGV,0001674168
HGW,None
HGX,None
HGY,None
HGZ,None
HHA,None
HHB,None
HHC,0001498828
HHD,None
HHE,None
HHF,None
HHG,None
HHH,None
HHI,None
HHJ,None
HHK,None
HHL,None
HHM,None
HHN,None
HHO,None
HHP,None
HHQ,None
HHR,None
HHS,0000045919
HHT,None
HHU,None
HHV,None
HHW,None
HHX,None
HHY,None
HHZ,None
HIA,None
HIB,0000047288
HIC,None
HID,None
HIE,None
HIF,None
HIG,0000874766
HIH,0001262415
HII,0001501585
HIJ,None
HIK,None
HIL,0001287808
HIM,None
HIN,None
HIO,None
HIP,None
HIQ,None
HIR,None
HIS,None
HIT,None
HIU,None
HIV,None
HIW,0000921082
HIX,None
HIY,None
HIZ,None
HJA,None
HJB,None
HJC,None
HJD,None
HJE,None
HJF,None
HJG,None
HJH,None
HJI,None
HJJ,None
HJK,None
HJL,None
HJM,None
HJN,None
HJO,None
HJP,None
HJQ,None
HJR,None
HJS,None
HJT,None
HJU,None
HJV,0001280213
HJW,None
HJX,None
HJY,None
HJZ,None
HKA,None
HKB,None
HKC,None
HKD,None
HKE,None
HKF,None
HKG,None
HKH,None
HKI,None
HKJ,None
HKK,None
HKL,None
HKM,None
HKN,None
HKO,None
HKP,None
HKQ,None
HKR,None
HKS,None
HKT,None
HKU,None
HKV,None
HKW,None
HKX,None
HKY,None
HKZ,None
HLA,None
HLB,None
HLC,None
HLD,None
HLE,None
HLF,0001180262
HLG,0001596964
HLH,None
HLI,0001302215
HLJ,None
HLK,None
HLL,None
HLM,None
HLN,None
HLO,None
HLP,None
HLQ,None
HLR,None
HLS,0000785161
HLT,0001585689
HLU,None
HLV,None
HLW,None
HLX,0000866829
HLY,None
HLZ,None
HMA,0000792985
HMB,None
HMC,0000715153
HMD,None
HME,0000923118
HMF,None
HMG,0000311817
HMH,None
HMI,None
HMJ,None
HMK,None
HML,None
HMM,None
HMN,0000850141
HMO,None
HMP,None
HMQ,None
HMR,None
HMS,None
HMT,None
HMU,None
HMV,None
HMW,None
HMX,None
HMY,0001023514
HMZ,None
HNA,None
HNB,None
HNC,None
HND,None
HNE,None
HNF,None
HNG,None
HNH,0000106618
HNI,0000048287
HNJ,None
HNK,None
HNL,None
HNM,None
HNN,None
HNO,None
HNP,0000929058
HNQ,None
HNR,0000845289
HNS,None
HNT,0000916085
HNU,None
HNV,None
HNW,None
HNX,None
HNY,None
HNZ,0000046640
HOA,None
HOB,None
HOC,None
HOD,None
HOE,None
HOF,None
HOG,0000793952
HOH,None
HOI,None
HOJ,None
HOK,None
HOL,None
HOM,None
HON,0000773840
HOO,None
HOP,None
HOQ,None
HOR,None
HOS,0001131227
HOT,0000316206
HOU,None
HOV,0000357294
HOW,None
HOX,None
HOY,None
HOZ,None
HPA,None
HPB,None
HPC,0000046989
HPD,None
HPE,0001645590
HPF,None
HPG,None
HPH,None
HPI,None
HPJ,0001368308
HPK,None
HPL,None
HPM,None
HPN,None
HPO,None
HPP,0001482512
HPQ,0000047217
HPR,None
HPS,None
HPT,0000945394
HPU,None
HPV,None
HPW,None
HPX,None
HPY,0001144354
HPZ,None
HQA,None
HQB,None
HQC,None
HQD,None
HQE,None
HQF,None
HQG,None
HQH,0000805267
HQI,None
HQJ,None
HQK,None
HQL,0000884121
HQM,None
HQN,None
HQO,None
HQP,None
HQQ,None
HQR,None
HQS,None
HQT,None
HQU,None
HQV,None
HQW,None
HQX,None
HQY,0001428336
HQZ,None
HRA,None
HRB,0000012659
HRC,0000047518
HRD,None
HRE,None
HRF,None
HRG,0000109177
HRH,0000814898
HRI,0001364479
HRJ,None
HRK,None
HRL,0000048465
HRM,None
HRN,None
HRO,None
HRP,None
HRQ,None
HRR,None
HRS,0000202058
HRT,None
HRU,None
HRV,None
HRW,None
HRX,None
HRY,None
HRZ,0001302707
HSA,None
HSB,0000873630
HSC,0000045876
HSD,None
HSE,None
HSF,None
HSG,None
HSH,0000023666
HSI,None
HSJ,None
HSK,None
HSL,None
HSM,None
HSN,None
HSO,None
HSP,0001274057
HSQ,None
HSR,0000918027
HSS,None
HST,0001070750
HSU,None
HSV,None
HSW,None
HSX,None
HSY,0000047111
HSZ,None
HTA,0001360604
HTB,0000048681
HTC,None
HTD,None
HTE,None
HTF,0001487428
HTG,0001158265
HTH,0001265131
HTI,None
HTJ,None
HTK,None
HTL,None
HTM,0001172136
HTN,0000048681
HTO,None
HTP,None
HTQ,None
HTR,None
HTS,0001419521
HTT,None
HTU,None
HTV,0000949536
HTW,None
HTX,0001293257
HTY,None
HTZ,0001657853
HUA,None
HUB,None
HUC,None
HUD,None
HUE,None
HUF,None
HUG,0000049029
HUH,None
HUI,None
HUJ,None
HUK,None
HUL,None
HUM,0000049071
HUN,0001307954
HUO,None
HUP,None
HUQ,None
HUR,None
HUS,None
HUT,None
HUU,None
HUV,None
HUW,None
HUX,None
HUY,None
HUZ,None
HVA,None
HVB,0000722256
HVC,None
HVD,None
HVE,None
HVF,None
HVG,None
HVH,None
HVI,None
HVJ,None
HVK,None
HVL,None
HVM,None
HVN,None
HVO,None
HVP,None
HVQ,None
HVR,None
HVS,None
HVT,0000216085
HVU,None
HVV,None
HVW,None
HVX,None
HVY,None
HVZ,None
HWA,None
HWB,None
HWC,None
HWD,None
HWE,None
HWF,None
HWG,0000355766
HWH,None
HWI,None
HWJ,None
HWK,0000849240
HWL,None
HWM,None
HWN,None
HWO,None
HWP,None
HWQ,None
HWR,None
HWS,None
HWT,None
HWU,None
HWV,None
HWW,None
HWX,None
HWY,None
HWZ,None
HXA,None
HXB,None
HXC,None
HXD,None
HXE,None
HXF,None
HXG,None
HXH,None
HXI,None
HXJ,None
HXK,None
HXL,0000717605
HXM,0001293153
HXN,None
HXO,None
HXP,None
HXQ,None
HXR,None
HXS,None
HXT,None
HXU,None
HXV,None
HXW,None
HXX,None
HXY,None
HXZ,None
HYA,None
HYB,None
HYC,0001045769
HYD,None
HYE,None
HYF,None
HYG,None
HYH,0001606498
HYI,None
HYJ,None
HYK,None
HYL,0000829281
HYM,None
HYN,None
HYO,None
HYP,None
HYQ,None
HYR,None
HYS,None
HYT,None
HYU,None
HYV,None
HYW,None
HYX,None
HYY,None
HYZ,None
HZA,None
HZB,None
HZC,None
HZD,0001131312
HZE,None
HZF,None
HZG,None
HZH,None
HZI,None
HZJ,None
HZK,None
HZL,None
HZM,None
HZN,0001637655
HZO,0001057060
HZP,None
HZQ,None
HZR,None
HZS,None
HZT,None
HZU,None
HZV,None
HZW,None
HZX,None
HZY,None
HZZ,None
IAA,None
IAB,None
IAC,None
IAD,None
IAE,None
IAF,None
IAG,0001203464
IAH,None
IAI,None
IAJ,None
IAK,None
IAL,0000051103
IAM,None
IAN,None
IAO,None
IAP,None
IAQ,None
IAR,None
IAS,None
IAT,None
IAU,None
IAV,None
IAW,None
IAX,0000813634
IAY,None
IAZ,None
IBA,0001044896
IBB,0001100663
IBC,None
IBD,None
IBE,None
IBF,None
IBG,None
IBH,None
IBI,0001292900
IBJ,None
IBK,None
IBL,None
IBM,0000051143
IBN,0001103838
IBO,None
IBP,0001580905
IBQ,None
IBR,None
IBS,None
IBT,None
IBU,None
IBV,None
IBW,None
IBX,None
IBY,None
IBZ,None
ICA,None
ICB,None
ICC,None
ICD,0001537028
ICE,0001571949
ICF,None
ICG,None
ICH,0001001871
ICI,None
ICJ,None
ICK,None
ICL,0000941221
ICM,None
ICN,None
ICO,0001320934
ICP,None
ICQ,None
ICR,None
ICS,0000913342
ICT,None
ICU,None
ICV,None
ICW,None
ICX,None
ICY,None
ICZ,None
IDA,0001057877
IDB,None
IDC,0000888165
IDD,None
IDE,None
IDF,None
IDG,0001039765
IDH,None
IDI,None
IDJ,None
IDK,None
IDL,None
IDM,None
IDN,0001040896
IDO,None
IDP,None
IDQ,None
IDR,0001035146
IDS,None
IDT,0001005731
IDU,None
IDV,None
IDW,None
IDX,None
IDY,None
IDZ,None
IEA,None
IEB,None
IEC,0000049728
IED,None
IEE,None
IEF,None
IEG,None
IEH,0000916863
IEI,None
IEJ,None
IEK,None
IEL,None
IEM,None
IEN,None
IEO,None
IEP,None
IEQ,None
IER,None
IES,None
IET,None
IEU,None
IEV,None
IEW,None
IEX,0000832101
IEY,None
IEZ,None
IFA,None
IFB,None
IFC,0000052617
IFD,None
IFE,None
IFF,0000051253
IFG,None
IFH,None
IFI,None
IFJ,None
IFK,None
IFL,None
IFM,None
IFN,None
IFO,None
IFP,None
IFQ,None
IFR,None
IFS,0001276827
IFT,None
IFU,None
IFV,None
IFW,None
IFX,None
IFY,None
IFZ,None
IGA,None
IGB,None
IGC,0001326205
IGD,None
IGE,None
IGF,None
IGG,None
IGH,None
IGI,0001137019
IGJ,None
IGK,None
IGL,None
IGM,None
IGN,None
IGO,None
IGP,None
IGQ,None
IGR,None
IGS,None
IGT,0001619762
IGU,None
IGV,None
IGW,None
IGX,None
IGY,None
IGZ,None
IHA,None
IHB,None
IHC,0000701869
IHD,None
IHE,None
IHF,None
IHG,0000858446
IHH,None
IHI,None
IHJ,None
IHK,None
IHL,None
IHM,None
IHN,None
IHO,None
IHP,None
IHQ,None
IHR,0001059341
IHS,0001316360
IHT,0000082473
IHU,None
IHV,None
IHW,None
IHX,None
IHY,None
IHZ,None
IIA,None
IIB,None
IIC,None
IID,None
IIE,None
IIF,None
IIG,None
IIH,None
III,0001371489
IIJ,None
IIK,None
IIL,None
IIM,None
IIN,0000088790
IIO,None
IIP,None
IIQ,None
IIR,None
IIS,None
IIT,0000929700
IIU,None
IIV,None
IIW,None
IIX,None
IIY,None
IIZ,None
IJA,None
IJB,None
IJC,None
IJD,None
IJE,None
IJF,None
IJG,None
IJH,None
IJI,None
IJJ,None
IJK,None
IJL,None
IJM,None
IJN,None
IJO,None
IJP,None
IJQ,None
IJR,None
IJS,None
IJT,None
IJU,None
IJV,None
IJW,None
IJX,None
IJY,None
IJZ,None
IKA,None
IKB,None
IKC,None
IKD,None
IKE,None
IKF,None
IKG,None
IKH,None
IKI,None
IKJ,None
IKK,None
IKL,None
IKM,None
IKN,0000003370
IKO,None
IKP,None
IKQ,None
IKR,None
IKS,None
IKT,None
IKU,None
IKV,None
IKW,None
IKX,None
IKY,None
IKZ,None
ILA,0000066960
ILB,None
ILC,None
ILD,None
ILE,None
ILF,None
ILG,0001434620
ILH,None
ILI,0001037649
ILJ,None
ILK,None
ILL,None
ILM,None
ILN,None
ILO,None
ILP,None
ILQ,None
ILR,None
ILS,None
ILT,None
ILU,None
ILV,None
ILW,None
ILX,None
ILY,None
ILZ,None
IMA,None
IMB,None
IMC,None
IMD,None
IME,None
IMF,None
IMG,None
IMH,0001000298
IMI,0001311241
IMJ,None
IMK,None
IML,None
IMM,None
IMN,None
IMO,0000049938
IMP,0001000234
IMQ,None
IMR,None
IMS,0001595262
IMT,None
IMU,None
IMV,None
IMW,None
IMX,None
IMY,None
IMZ,None
INA,None
INB,0001016504
INC,None
IND,0001039765
INE,None
INF,None
ING,0001039765
INH,None
INI,None
INJ,None
INK,None
INL,None
INM,None
INN,0001497645
INO,0001055726
INP,None
INQ,None
INR,None
INS,0000320340
INT,0000789460
INU,None
INV,None
INW,None
INX,None
INY,None
INZ,0001039765
IOA,None
IOB,None
IOC,0001221715
IOD,None
IOE,None
IOF,None
IOG,None
IOH,None
IOI,None
IOJ,None
IOK,None
IOL,None
IOM,0000352789
ION,0000923877
IOO,None
IOP,None
IOQ,None
IOR,0000949961
IOS,None
IOT,None
IOU,None
IOV,None
IOW,None
IOX,0001041652
IOY,None
IOZ,None
IPA,None
IPB,0000065100
IPC,None
IPD,None
IPE,None
IPF,None
IPG,0000051644
IPH,None
IPI,0001421461
IPJ,None
IPK,0001103389
IPL,None
IPM,None
IPN,None
IPO,None
IPP,None
IPQ,None
IPR,None
IPS,0000879933
IPT,0001078383
IPU,None
IPV,None
IPW,None
IPX,0000898777
IPY,None
IPZ,None
IQA,None
IQB,None
IQC,None
IQD,None
IQE,None
IQF,None
IQG,None
IQH,None
IQI,None
IQJ,None
IQK,None
IQL,None
IQM,None
IQN,0000898659
IQO,None
IQP,None
IQQ,None
IQR,None
IQS,None
IQT,None
IQU,None
IQV,None
IQW,0001003470
IQX,None
IQY,None
IQZ,None
IRA,None
IRB,None
IRC,0000923284
IRD,None
IRE,0001022575
IRF,0000316793
IRG,None
IRH,None
IRI,None
IRJ,None
IRK,None
IRL,None
IRM,0001020569
IRN,None
IRO,None
IRP,None
IRQ,None
IRR,None
IRS,None
IRT,0001466085
IRU,None
IRV,None
IRW,0000801122
IRX,None
IRY,None
IRZ,None
ISA,None
ISB,None
ISC,None
ISD,None
ISE,0001295230
ISF,0001039765
ISG,0001231868
ISH,None
ISI,None
ISJ,None
ISK,None
ISL,None
ISM,0001032033
ISN,None
ISO,None
ISP,0001039765
ISQ,None
ISR,0000728387
ISS,0001500308
IST,None
ISU,None
ISV,None
ISW,None
ISX,None
ISY,None
ISZ,None
ITA,None
ITB,None
ITC,0001317630
ITD,None
ITE,None
ITF,None
ITG,0000920424
ITH,None
ITI,0000350868
ITJ,None
ITK,None
ITL,None
ITM,None
ITN,None
ITO,None
ITP,None
ITQ,None
ITR,None
ITS,None
ITT,0000216228
ITU,None
ITV,None
ITW,0000049826
ITX,None
ITY,None
ITZ,None
IUA,None
IUB,None
IUC,None
IUD,None
IUE,None
IUF,None
IUG,None
IUH,None
IUI,None
IUJ,None
IUK,None
IUL,None
IUM,None
IUN,None
IUO,None
IUP,None
IUQ,None
IUR,None
IUS,None
IUT,None
IUU,None
IUV,None
IUW,None
IUX,None
IUY,None
IUZ,None
IVA,None
IVB,None
IVC,0000742112
IVD,0001095858
IVE,None
IVF,None
IVG,None
IVH,None
IVI,None
IVJ,None
IVK,None
IVL,None
IVM,None
IVN,None
IVO,None
IVP,None
IVQ,None
IVR,0001437071
IVS,None
IVT,None
IVU,None
IVV,None
IVW,None
IVX,0000772197
IVY,None
IVZ,0000914208
IWA,0001120462
IWB,None
IWC,None
IWD,None
IWE,None
IWF,None
IWG,None
IWH,None
IWI,None
IWJ,None
IWK,None
IWL,None
IWM,None
IWN,None
IWO,None
IWP,None
IWQ,None
IWR,None
IWS,None
IWT,None
IWU,None
IWV,None
IWW,None
IWX,None
IWY,None
IWZ,None
IXA,None
IXB,None
IXC,None
IXD,None
IXE,None
IXF,None
IXG,None
IXH,None
IXI,None
IXJ,None
IXK,None
IXL,None
IXM,None
IXN,None
IXO,None
IXP,None
IXQ,None
IXR,None
IXS,None
IXT,None
IXU,None
IXV,None
IXW,None
IXX,None
IXY,None
IXZ,None
IYA,None
IYB,None
IYC,None
IYD,None
IYE,None
IYF,None
IYG,None
IYH,None
IYI,None
IYJ,None
IYK,None
IYL,None
IYM,None
IYN,None
IYO,None
IYP,None
IYQ,None
IYR,None
IYS,None
IYT,None
IYU,None
IYV,None
IYW,None
IYX,None
IYY,None
IYZ,None
IZA,None
IZB,None
IZC,None
IZD,None
IZE,None
IZF,None
IZG,None
IZH,None
IZI,None
IZJ,None
IZK,None
IZL,None
IZM,None
IZN,None
IZO,None
IZP,None
IZQ,None
IZR,None
IZS,None
IZT,None
IZU,None
IZV,None
IZW,None
IZX,None
IZY,None
IZZ,None
JAA,None
JAB,None
JAC,None
JAD,None
JAE,None
JAF,None
JAG,0001685715
JAH,0000895655
JAI,None
JAJ,None
JAK,None
JAL,None
JAM,None
JAN,None
JAO,None
JAP,None
JAQ,None
JAR,None
JAS,0000034151
JAT,None
JAU,None
JAV,None
JAW,None
JAX,0001617227
JAY,None
JAZ,None
JBA,None
JBB,None
JBC,None
JBD,None
JBE,None
JBF,None
JBG,None
JBH,None
JBI,None
JBJ,0000829281
JBK,0000829281
JBL,0000898293
JBM,None
JBN,0001221546
JBO,None
JBP,None
JBQ,None
JBR,0001221546
JBS,None
JBT,0001433660
JBU,None
JBV,None
JBW,None
JBX,None
JBY,None
JBZ,None
JCA,None
JCB,None
JCC,None
JCD,None
JCE,None
JCF,None
JCG,0001051251
JCH,None
JCI,0000833444
JCJ,None
JCK,None
JCL,None
JCM,None
JCN,None
JCO,None
JCP,0001166126
JCQ,None
JCR,None
JCS,0000022701
JCT,None
JCU,None
JCV,None
JCW,None
JCX,None
JCY,None
JCZ,None
JDA,None
JDB,None
JDC,None
JDD,None
JDE,None
JDF,None
JDG,None
JDH,None
JDI,None
JDJ,None
JDK,None
JDL,None
JDM,None
JDN,None
JDO,None
JDP,None
JDQ,None
JDR,None
JDS,None
JDT,None
JDU,None
JDV,None
JDW,None
JDX,None
JDY,None
JDZ,None
JEA,None
JEB,None
JEC,0000052988
JED,None
JEE,None
JEF,0001084580
JEG,None
JEH,None
JEI,None
JEJ,None
JEK,None
JEL,None
JEM,None
JEN,None
JEO,None
JEP,None
JEQ,None
JER,None
JES,None
JET,None
JEU,None
JEV,None
JEW,None
JEX,None
